time,type
2021/3/9,CANCEL_BID
2021/3/9,CANCEL_BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,CANCEL_BID
2021/3/9,CANCEL_BID
2021/3/9,BID
2021/3/9,SALE
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,CANCEL_BID
2021/3/9,CANCEL_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,BID
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,BID
2021/3/9,TRANSFER
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,CANCEL_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,TRANSFER
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,CANCEL_BID
2021/3/9,BID
2021/3/9,AUCTION_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,CANCEL_BID
2021/3/9,CANCEL_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,AUCTION_BID
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,CANCEL_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,BID
2021/3/9,SALE_PRICE_SET
2021/3/9,AUCTION_ENDED
2021/3/9,AUCTION_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,AUCTION_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,CANCEL_BID
2021/3/9,CANCEL_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,SALE_PRICE_SET
2021/3/9,TRANSFER
2021/3/9,SALE_PRICE_SET
2021/3/9,BID
2021/3/9,AUCTION_BID
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,ACCEPT_BID
2021/3/9,SALE
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,TRANSFER
2021/3/9,SALE_PRICE_SET
2021/3/9,ACCEPT_BID
2021/3/9,CANCEL_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,TRANSFER
2021/3/9,BID
2021/3/9,SALE
2021/3/9,SALE
2021/3/9,AUCTION_BID
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,SALE
2021/3/9,CANCEL_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,BID
2021/3/9,ACCEPT_BID
2021/3/9,CANCEL_BID
2021/3/9,AUCTION_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,CANCEL_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,CANCEL_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,SALE_PRICE_SET
2021/3/9,CANCEL_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,BID
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,TRANSFER
2021/3/9,SALE_PRICE_SET
2021/3/9,AUCTION_ENDED
2021/3/9,SALE_PRICE_SET
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,BID
2021/3/9,SALE
2021/3/9,SALE_PRICE_SET
2021/3/9,TRANSFER
2021/3/9,AUCTION_ENDED
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,TRANSFER
2021/3/9,SALE_PRICE_SET
2021/3/9,SCHEDULED_AUCTION_STARTED
2021/3/9,SALE_PRICE_SET
2021/3/9,TRANSFER
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,CANCEL_BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,AUCTION_ENDED
2021/3/9,SALE_PRICE_SET
2021/3/9,TRANSFER
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,TRANSFER
2021/3/9,SALE_PRICE_SET
2021/3/9,BID
2021/3/9,CANCEL_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,TRANSFER
2021/3/9,SALE_PRICE_SET
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SCHEDULED_AUCTION_STARTED
2021/3/9,SALE_PRICE_SET
2021/3/9,TRANSFER
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,ACCEPT_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,CANCEL_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,BID
2021/3/9,SALE_PRICE_SET
2021/3/9,TRANSFER
2021/3/9,CANCEL_BID
2021/3/9,TRANSFER
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,CANCEL_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,TRANSFER
2021/3/9,TRANSFER
2021/3/9,BID
2021/3/9,BID
2021/3/9,CANCEL_BID
2021/3/9,ACCEPT_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,ACCEPT_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,ACCEPT_BID
2021/3/9,AUCTION_ENDED
2021/3/9,TRANSFER
2021/3/9,ACCEPT_BID
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE
2021/3/9,BID
2021/3/9,BID
2021/3/9,AUCTION_ENDED
2021/3/9,CANCEL_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,AUCTION_BID
2021/3/9,CANCEL_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,TRANSFER
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,ACCEPT_BID
2021/3/9,CANCEL_BID
2021/3/9,TRANSFER
2021/3/9,TRANSFER
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,CANCEL_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,CANCEL_BID
2021/3/9,BID
2021/3/9,CANCEL_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,ACCEPT_BID
2021/3/9,CANCEL_BID
2021/3/9,AUCTION_BID
2021/3/9,SCHEDULED_AUCTION_STARTED
2021/3/9,CANCEL_BID
2021/3/9,ACCEPT_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,SCHEDULED_AUCTION_STARTED
2021/3/9,SALE_PRICE_SET
2021/3/9,CANCEL_BID
2021/3/9,ACCEPT_BID
2021/3/9,CANCEL_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,BID
2021/3/9,CANCEL_BID
2021/3/9,SALE
2021/3/9,BID
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,TRANSFER
2021/3/9,ACCEPT_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,CANCEL_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,TRANSFER
2021/3/9,ACCEPT_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,CANCEL_BID
2021/3/9,CANCEL_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE
2021/3/9,SALE_PRICE_SET
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,SALE_PRICE_SET
2021/3/9,AUCTION_BID
2021/3/9,AUCTION_BID
2021/3/9,AUCTION_BID
2021/3/9,AUCTION_BID
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,AUCTION_BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,CANCEL_BID
2021/3/9,BID
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,CANCEL_BID
2021/3/9,BID
2021/3/9,ACCEPT_BID
2021/3/9,TRANSFER
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,CANCEL_BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,CANCEL_BID
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,SALE_PRICE_SET
2021/3/9,BID
2021/3/9,SALE_PRICE_SET
2021/3/9,BID
2021/3/9,ACCEPT_BID
2021/3/9,CANCEL_BID
2021/3/9,AUCTION_ENDED
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,CANCEL_BID
2021/3/9,BID
2021/3/9,AUCTION_ENDED
2021/3/9,AUCTION_BID
2021/3/9,BID
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,CANCEL_BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,CANCEL_BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,CANCEL_BID
2021/3/9,TRANSFER
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,SALE_PRICE_SET
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,CANCEL_BID
2021/3/9,BID
2021/3/9,CANCEL_BID
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,SALE
2021/3/9,SALE_PRICE_SET
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,SALE_PRICE_SET
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,AUCTION_BID
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,SALE
2021/3/9,SALE_PRICE_SET
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,BID
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,BID
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,AUCTION_BID
2021/3/9,CREATION
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,SALE_PRICE_SET
2021/3/9,CREATION
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,BID
2021/3/9,BID
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,BID
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,SALE
2021/3/9,SALE_PRICE_SET
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,AUCTION_BID
2021/3/9,AUCTION_BID
2021/3/9,AUCTION_BID
2021/3/9,SCHEDULED_AUCTION_STARTED
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,TRANSFER
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,BID
2021/3/9,SALE_PRICE_SET
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,SALE_PRICE_SET
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,SALE_PRICE_SET
2021/3/9,CREATION
2021/3/9,SALE_PRICE_SET
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,CREATION
2021/3/9,SALE
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,CREATION
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,CREATION
2021/3/9,BID
2021/3/9,AUCTION_BID
2021/3/9,AUCTION_BID
2021/3/9,SCHEDULED_AUCTION_STARTED
2021/3/9,BID
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,BID
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE
2021/3/9,CANCEL_BID
2021/3/9,CANCEL_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,BID
2021/3/9,SALE_PRICE_SET
2021/3/9,CANCEL_BID
2021/3/9,BID
2021/3/9,SALE_PRICE_SET
2021/3/9,CANCEL_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,CANCEL_BID
2021/3/9,SALE_PRICE_SET
2021/3/9,AUCTION_ENDED
2021/3/9,SALE_PRICE_SET
2021/3/9,TRANSFER
2021/3/9,SALE_PRICE_SET
2021/3/9,ACCEPT_BID
2021/3/9,BID
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,SALE_PRICE_SET
2021/3/9,CANCEL_BID
2021/3/9,SALE
2021/3/9,SALE_PRICE_SET
2021/3/9,AUCTION_BID
2021/3/9,TRANSFER
2021/3/9,BID
2021/3/9,CANCEL_BID
2021/3/9,SALE_PRICE_SET
2021/3/10,CANCEL_BID
2021/3/10,BID
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,CANCEL_BID
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE
2021/3/10,BID
2021/3/10,BID
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE
2021/3/10,CANCEL_BID
2021/3/10,BID
2021/3/10,CANCEL_BID
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,CANCEL_BID
2021/3/10,CANCEL_BID
2021/3/10,CANCEL_BID
2021/3/10,TRANSFER
2021/3/10,SALE
2021/3/10,BID
2021/3/10,CANCEL_BID
2021/3/10,CANCEL_BID
2021/3/10,SALE_PRICE_SET
2021/3/10,CANCEL_BID
2021/3/10,BID
2021/3/10,BID
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE
2021/3/10,BID
2021/3/10,BID
2021/3/10,SALE_PRICE_SET
2021/3/10,CANCEL_BID
2021/3/10,SALE_PRICE_SET
2021/3/10,BID
2021/3/10,BID
2021/3/10,BID
2021/3/10,BID
2021/3/10,TRANSFER
2021/3/10,BID
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE
2021/3/10,CANCEL_BID
2021/3/10,BID
2021/3/10,SALE
2021/3/10,BID
2021/3/10,ACCEPT_BID
2021/3/10,BID
2021/3/10,SALE_PRICE_SET
2021/3/10,CANCEL_BID
2021/3/10,TRANSFER
2021/3/10,SALE
2021/3/10,BID
2021/3/10,ACCEPT_BID
2021/3/10,BID
2021/3/10,SALE
2021/3/10,CANCEL_BID
2021/3/10,BID
2021/3/10,BID
2021/3/10,BID
2021/3/10,SALE_PRICE_SET
2021/3/10,CANCEL_BID
2021/3/10,TRANSFER
2021/3/10,TRANSFER
2021/3/10,CANCEL_BID
2021/3/10,SALE_PRICE_SET
2021/3/10,TRANSFER
2021/3/10,TRANSFER
2021/3/10,SALE_PRICE_SET
2021/3/10,TRANSFER
2021/3/10,SALE_PRICE_SET
2021/3/10,BID
2021/3/10,BID
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,TRANSFER
2021/3/10,SALE_PRICE_SET
2021/3/10,TRANSFER
2021/3/10,BID
2021/3/10,AUCTION_ENDED
2021/3/10,SALE_PRICE_SET
2021/3/10,BID
2021/3/10,SALE_PRICE_SET
2021/3/10,TRANSFER
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,TRANSFER
2021/3/10,CANCEL_BID
2021/3/10,SALE_PRICE_SET
2021/3/10,BID
2021/3/10,BID
2021/3/10,BID
2021/3/10,BID
2021/3/10,ACCEPT_BID
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,CANCEL_BID
2021/3/10,SALE_PRICE_SET
2021/3/10,BID
2021/3/10,TRANSFER
2021/3/10,SALE_PRICE_SET
2021/3/10,CANCEL_BID
2021/3/10,TRANSFER
2021/3/10,SALE_PRICE_SET
2021/3/10,BID
2021/3/10,CANCEL_BID
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,TRANSFER
2021/3/10,CANCEL_BID
2021/3/10,AUCTION_BID
2021/3/10,TRANSFER
2021/3/10,TRANSFER
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,CANCEL_BID
2021/3/10,CANCEL_BID
2021/3/10,TRANSFER
2021/3/10,TRANSFER
2021/3/10,TRANSFER
2021/3/10,TRANSFER
2021/3/10,BID
2021/3/10,SALE_PRICE_SET
2021/3/10,TRANSFER
2021/3/10,SALE_PRICE_SET
2021/3/10,TRANSFER
2021/3/10,TRANSFER
2021/3/10,SALE_PRICE_SET
2021/3/10,TRANSFER
2021/3/10,BID
2021/3/10,TRANSFER
2021/3/10,TRANSFER
2021/3/10,TRANSFER
2021/3/10,ACCEPT_BID
2021/3/10,BID
2021/3/10,SALE_PRICE_SET
2021/3/10,AUCTION_ENDED
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE
2021/3/10,SALE_PRICE_SET
2021/3/10,TRANSFER
2021/3/10,TRANSFER
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,TRANSFER
2021/3/10,TRANSFER
2021/3/10,CANCEL_BID
2021/3/10,SALE_PRICE_SET
2021/3/10,TRANSFER
2021/3/10,SALE_PRICE_SET
2021/3/10,TRANSFER
2021/3/10,TRANSFER
2021/3/10,AUCTION_ENDED
2021/3/10,TRANSFER
2021/3/10,TRANSFER
2021/3/10,SALE_PRICE_SET
2021/3/10,TRANSFER
2021/3/10,SALE_PRICE_SET
2021/3/10,SCHEDULED_AUCTION_STARTED
2021/3/10,SALE_PRICE_SET
2021/3/10,TRANSFER
2021/3/10,SALE_PRICE_SET
2021/3/10,TRANSFER
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,CANCEL_BID
2021/3/10,SALE
2021/3/10,BID
2021/3/10,ACCEPT_BID
2021/3/10,TRANSFER
2021/3/10,TRANSFER
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,AUCTION_BID
2021/3/10,BID
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE
2021/3/10,SALE
2021/3/10,TRANSFER
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,TRANSFER
2021/3/10,TRANSFER
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,TRANSFER
2021/3/10,SALE_PRICE_SET
2021/3/10,BID
2021/3/10,TRANSFER
2021/3/10,TRANSFER
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE
2021/3/10,SALE_PRICE_SET
2021/3/10,BID
2021/3/10,CANCEL_BID
2021/3/10,SALE_PRICE_SET
2021/3/10,BID
2021/3/10,CANCEL_BID
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,BID
2021/3/10,SALE_PRICE_SET
2021/3/10,TRANSFER
2021/3/10,SALE_PRICE_SET
2021/3/10,CANCEL_BID
2021/3/10,SALE_PRICE_SET
2021/3/10,ACCEPT_BID
2021/3/10,BID
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,CANCEL_BID
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,CANCEL_BID
2021/3/10,SALE_PRICE_SET
2021/3/10,BID
2021/3/10,BID
2021/3/10,BID
2021/3/10,TRANSFER
2021/3/10,ACCEPT_BID
2021/3/10,BID
2021/3/10,CANCEL_BID
2021/3/10,BID
2021/3/10,SALE_PRICE_SET
2021/3/10,AUCTION_ENDED
2021/3/10,BID
2021/3/10,BID
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,AUCTION_ENDED
2021/3/10,SALE_PRICE_SET
2021/3/10,TRANSFER
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,CANCEL_BID
2021/3/10,BID
2021/3/10,BID
2021/3/10,BID
2021/3/10,BID
2021/3/10,SALE_PRICE_SET
2021/3/10,TRANSFER
2021/3/10,ACCEPT_BID
2021/3/10,BID
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,TRANSFER
2021/3/10,SALE_PRICE_SET
2021/3/10,AUCTION_ENDED
2021/3/10,SALE
2021/3/10,SALE_PRICE_SET
2021/3/10,CANCEL_BID
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,BID
2021/3/10,BID
2021/3/10,BID
2021/3/10,BID
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,BID
2021/3/10,BID
2021/3/10,SALE_PRICE_SET
2021/3/10,AUCTION_BID
2021/3/10,SALE_PRICE_SET
2021/3/10,BID
2021/3/10,CANCEL_BID
2021/3/10,AUCTION_ENDED
2021/3/10,SALE_PRICE_SET
2021/3/10,SCHEDULED_AUCTION_STARTED
2021/3/10,SALE_PRICE_SET
2021/3/10,BID
2021/3/10,SCHEDULED_AUCTION_STARTED
2021/3/10,AUCTION_ENDED
2021/3/10,CANCEL_BID
2021/3/10,BID
2021/3/10,ACCEPT_BID
2021/3/10,AUCTION_ENDED
2021/3/10,CANCEL_BID
2021/3/10,AUCTION_BID
2021/3/10,BID
2021/3/10,SALE_PRICE_SET
2021/3/10,SALE_PRICE_SET
2021/3/10,BID
2021/3/10,ACCEPT_BID
2021/3/10,SALE_PRICE_SET
